GivenName,Surname
Christelle,Bellefeuille
Francis,Cyr
Moore,Lachapelle
Orville,Pinette
Aubert,Drouin
Bellamy,Sylvain
Maurelle,Renaud
Ancelina,Duplanty
Dalmace,Lachance
Adrien,Bisson
Mason,Lemaître
Fabien,Lagueux
Éric,Lampron
Perrin,Cormier
Catherine,St-Pierre
Édith,Marier
Florismart,Étoile
Bradamate,Lepage
Gustave,Jodion
Aubrette,Laramée
Adorlee,Boisvert
Yvon,Leclerc
Arlette,Pichette
Norris,D'Aubigné
Patricia,Norbert
Élisabeth,Breton
Romain,Chartier
Pomeroy,Beauchamp
Monique,Lespérance
Sophie,"de Launay"
Honore,Veronneau
Roslyn,LaGarde
Simone,Ratté
Telford,Lamy
Huette,Charron
Christophe,Louis
Oliver,Cinq-Mars
Luce,Richard
Philippe,Pariseau
Victorine,Charbonneau
Mignonette,Laberge
Scoville,"de Brisay"
Maurice,Frappier
Océane,Doiron
Mason,Audet
Annette,Lapresse
Victor,Asselin
Mireille,Paquet
Édouard,Robillard
Yolette,Paré
Iven,Lussier
William,Labbé
Henry,Dubé
Rule,Boucher
Favor,Gareau
Nicholas,Bureau
Etoile,Saucier
Zara,Morneau
Rule,Lessard
Quincy,Beauchamps
Aurore,"De La Vergne"
Marie,Sarrazin
Roch,Chevrette
Théophile,Soucy
Florence,Lafontaine
Emmanuel,Lajeunesse
Amedee,Pellerin
Fitz,Sarrazin
Nathalie,Barrette
Lirienne,Hervieux
Huon,Blondlot
Olivie,Duffet
Patience,Franchet
Ignace,Coudert
Searlas,Sanschagrin
Jay,Dubeau
Matilda,"de Chateaub"
Jérôme,Plourde
Matilda,Chesnay
Bruce,Rochefort
Yolette,Moreau
Charmaine,Aucoin
Colette,Arcouet
Burnell,Guimond
Laetitia,Truchon
Tristan,Guay
Alexandre,Cartier
Fifine,Lanteigne
Christine,Giguère
Geneviève,Parent
Christian,Bonami
Xavier,Barrière
Martine,Blanc
Dominique,Beaudouin
Fleurette,Fontaine
Esperanza,Jardine
Bruno,Duplanty
Talon,Raymond
Jay,Mothé
Pascal,D'Avis
Chandler,Goulet
Delmar,Gamache
Chandler,Guay
Julie,Pouchard
Melusina,Petit
Erembourg,Courcelle
Iva,Berthelette
Patience,Jardine
Donatien,Plante
Mariette,Beaupré
Beltane,Clavet
Gifford,Roussel
Aceline,Gousse
Leone,Caya
Oriel,Jobin
Eulalie,Gendron
Daisi,Arnoux
Denis,Leroy
Royale,Morneau
Fleur,Caron
Roslyn,Leduc
Vail,Boulanger
Fabien,Auger
Emmanuel,Ducharme
Guillaume,Flamand
Vincent,Poulin
Hugh,Authier
Georgette,Poissonnier
Joy,Despins
Gallia,Chnadonnet
Mariette,Beaulac
Timothée,Varieur
Clothilde,Chnadonnet
Sumner,Foucault
Malagigi,Barteaux
Daniel,Goguen
Matthieu,Fresne
Martin,Côté
Scoville,Jodoin
Roch,Barjavel
Jean,Brousseau
Bevis,Franchet
Melodie,Abril
Dixie,Jolicoeur
Fitz,Joly
Orlene,Dufour
Alexandre,Larocque
Bruno,Lécuyer
Davet,Despins
Audric,Charlesbois
Melisande,Méthot
Phillipa,Ailleboust
Orane,Lizotte
Pansy,Bonnet
Gustave,Ailleboust
Fiacre,Therrien
Saber,Guibord
Agrican,Marleau
Mireille,L'Hiver
Étienne,Chauvet
Gaston,Chauvet
Nanna,Guibord
D'Arcy,Charpie
Serge,Mousseau
Claudette,Fournier
Frontino,Desforges
Davet,"Des Meaux"
Jay,Lamour
Anaïs,Bisaillon
Delmare,Dionne
Roland,Doiron
Gemma,Alexandre
Bertrand,Bernier
Amorette,Lefèbvre
Zurie,L'Angelier
Karel,Richard
Merlin,Ouellet
Nouel,Clavet
Jewel,Villeneuve
Olivie,Beaupré
Victoire,Rodrigue
Cosette,Lacasse
Christine,Flamand
Javier,Bélair
Arber,Sarrazin
Eloise,Lereau
Rachelle,Barrette
Ophelia,Chesnay
Searlait,Faubert
Rémy,Babin
Nicholas,Mercier
Germaine,Paquet
Joy,Girard
Toussaint,Picard
Richard,Perillard
Brigitte,Larocque
Éric,Echeverri
Percy,Crête
Gaspar,Lécuyer
Melville,Beauchamps
Agrican,Sacré
Troy,Faubert
Fortun,Mireault
Fanchon,Lacombe
Michel,Grimard
Laurette,Tanguay
Comforte,Bossé
Florus,Brisebois
Orson,Marcoux
Methena,Durepos
Huon,Bellemare
Marsilius,Franchet
Tearlach,Marchesseault
Heloise,"De La Vergne"
Ogier,Savard
Kerman,Langlais
Nicolas,Beauchemin
Algernon,Beauchamps
Guillaume,Sciverit
Martine,Chandonnet
Isabelle,Chandonnet
Algernon,Lafond
Marie,Marseau
Avril,Édouard
Rosemarie,Vadeboncoeur
Vernon,Mailloux
Bevis,Séguin
Patrice,Givry
Wyatt,Grenier
Cher,Leclerc
Karel,Deblois
Belle,Tessier
Emmanuelle,Brault
Forrest,Voisine
Serge,D'Aoust
Florismart,Mousseau
Loring,Tessier
Vedette,Provencher
Aubin,Patry
Raymond,Poirier
Zerbino,Laurent
Élodie,Drouin
Marc,Chassé
Cloridan,Faucher
David,Gagné
Mathilde,Vaillancourt
Arnou,Beaulieu
Carole,Boucher
Hugh,Monty
Inès,Mousseau
Antoinette,Bouvier
Mercer,Binet
Parnella,Arcouet
Eleanor,Sirois
Lyle,Croquetaigne
Constance,Brasseur
Monique,Laforest
Florus,"de Chateaub"
Searlait,Cinq-Mars
Courtland,Truchon
Vivienne,Asselin
Frédéric,Barjavel
Ferrau,Sirois
Étienne,Gregoire
Mayhew,D'Avis
Josephe,Lamoureux
Jeanette,Théberge
Harriette,Grignon
Stéphanie,Berthiaume
Alphonsine,Angélil
Carolos,Boncoeur
Yves,Harquin
Saville,Ménard
Comforte,Picard
Victor,Lang
Orva,Berthelette
Dorothée,Larivière
Troy,Sauvé
Mallory,Hervieux
Manville,Trépanier
Théodore,Chatigny
Jacqueline,Lampron
Lorraine,Chauvin
Louis,Daviau
Norris,Laliberté
Virginie,Fugère
Bellamy,Francoeur
Isaac,Patenaude
Clothilde,St-Pierre
Antoinette,Pelletier
Garland,Simon
Benjamin,Bouchard
D'Arcy,Rouleau
Verrill,Leduc
Geoffrey,Bonenfant
Morgana,René
Pansy,Gregoire
Ignace,Lampron
Turner,DeGrasse
Arthur,Tollmache
Mignonette,Galarneau
Clémence,Bouchard
Onfroi,Robert
Slainie,Francoeur
Nicholas,Bonenfant
Searlas,Tougas
Théophile,Hébert
Travers,Boisvert
Raoul,Théberge
Jérôme,Austin
Burrell,Boutot
Jean,Petrie
Avent,Gousse
Serge,Laliberté
Noelle,Primeau
Michel,Charpie
Apolline,Bérubé
Burnell,"Du Trieux"
Philippe,Pitre
Aubrey,Bolduc
Trinette,Goudreau
Clarice,Thibault
Hugh,Charette
Nicolette,Sicard
Normand,Boucher
Hamilton,Larivière
Dalmace,"De La Ronde"
Arridano,Daviau
Christian,Brousseau
Thierry,Goudreau
Sacripant,Couet
Algernon,Chaussée
Ophelia,Turcotte
Pauline,Blais
Romaine,Beauchesne
Émilie,Mailly
Fletcher,Lajeunesse
Christine,Melanson
Forrest,Cousteau
Gradasso,Dastous
Pauline,Echeverri
Véronique,Goddu
Nadine,Jardine
Orlene,Thériault
Fealty,Bourget
Matilda,Batard
Namo,Gauvin
Caroline,Gaulin
Albracca,Lamoureux
Russell,Frappier
Honoré,Paulet
Mayhew,Arnoux
Nicolas,Dennis
Florismart,Généreux
Clémence,Lafontaine
Rive,Desaulniers
Verrill,Dennis
Cloridan,Leduc
Mercer,Jolicoeur
Audric,Rochon
Dorothée,Sevier
Javier,Mireault
Royden,L'Anglais
Turner,Lagrange
Huon,Lanteigne
Luc,Lamare
Joy,Belisle
Véronique,Primeau
Babette,Saindon
Robinette,Gabriaux
Jay,Briard
Francis,Batard
Marshall,Charlebois
Jesper,Lazure
Archard,Huppé
Jacques,Soucy
Laurene,Pirouet
Arnaud,Bellefeuille
Vernon,Chaussée
Margaux,Goudreau
Guy,Jodion
Cheney,Couture
Annette,Sacré
Pryor,Beausoleil
Danielle,Gagnon
Josephe,Vaillancourt
Fleurette,LaGarde
Gill,Laframboise
Rabican,Lessard
Prewitt,Descoteaux
Yvon,Provencher
Delmar,Pinette
Marcelle,Batard
Donatien,Abril
Albertine,Cadieux
Merle,Beaulieu
Alphonsine,Croteau
Ray,Gadbois
Franck,Ailleboust
Prunella,Poulin
Dielle,Charrette
Onfroi,Létourneau
Michèle,Langelier
Genevre,Rocher
Alexandre,Mailhot
Gallia,Desrosiers
Éléonore,Mousseau
Villette,Beaulac
Daniel,Desroches
Clementine,Guernon
Eustache,Édouard
Talbot,Tollmache
Evrard,Audet
Vivienne,Couet
Zdenek,Therrien
Denise,Grivois
Bartlett,Marseau
Garland,D'Avis
Jesper,Guilmette
Berangaria,Chrétien
Vaden,Tisserand
Bradamate,Lapresse
Suzette,Loiseau
Yolande,"De La Vergne"
Roslyn,Guernon
Moore,Croteau
Creissant,Goudreau
Donat,Sicard
Valiant,LaGrande
Marine,Guilmette
Théodore,Gareau
Mandel,Charest
Lyle,Majory
Romain,Belisle
Quennel,Sansouci
Marmion,Cormier
Alfred,Tardif
Albracca,Blais
Valérie,Simard
Catherine,Desroches
Platt,Lejeune
Allyriane,Chatigny
Yvette,Abril
Denis,Déziel
Baptiste,Duffet
Kerman,Duperré
Manville,Poisson
Carine,Perillard
Philippe,Ménard
Esperanza,Duhamel
Lucille,Metivier
Pinabel,Charlebois
Rosamonde,Harquin
Orville,Nadeau
Rémy,Gregoire
Bradamate,Dufresne
Durandana,Séguin
Falerina,Bourdette
Fusberta,Rochon
Olympia,Vadeboncoeur
Josette,Martineau
Nathalie,Ricard
Jesper,Martineau
Octave,Michel
Romain,David
Colette,Bourgeau
Laurence,Echeverri
Armand,Lemelin
Leverett,D'Avis
Philippine,Veronneau
Rosamonde,Reault
Rabican,Lejeune
Arber,Bériault
Pensee,Cliche
Carolos,Baril
Gemma,Villeneuve
Amitee,Bourdette
Tanguy,Rousseau
Fealty,Ricard
Comforte,Caisse
Olympia,Guimond
Roger,Cailot
Byron,Bizier
Donat,Lavallée
Fauna,Pitre
Émilie,Guilmette
Sumner,Chauvin
Leverett,Godin
Pascal,Asselin
Roch,Deblois
Arthur,Boileau
Percy,Bazinet
Viollette,Lejeune
Ignace,Beaudry
Michel,Desilets
Fifi,Dupuis
Amaury,Desroches
Émile,Gareau
Xarles,Migneault
Rule,Cyr
Solaine,Courcelle
Cosette,Meunier
D'Arcy,Guédry
Françoise,Boisvert
Richard,Aucoin
André,Provencher
Claudette,Benjamin
Mandel,Beaujolie
Eliot,Longpré
Agrican,Courcelle
Babette,Fortier
Quennel,Joly
Bruce,Grimard
Bevis,Gousse
Benjamin,Mouet
Bruce,Therriault
Marveille,Lafond
Crescent,Gosselin
Pryor,Houde
Angelique,CinqMars
Aubrey,Jalbert
Thibaut,Gabriaux
Dreux,Lizotte
Marc,Compagnon
Florus,Echeverri
Malagigi,Baron
Verney,Avare
Babette,Coupart
William,Guilmette
Loring,Bilodeau
Roux,Mailly
Clovis,Hébert
Gilles,Beauchesne
Pinabel,Rhéaume
Henriette,Chandonnet
Orlene,Moreau
Chantal,Boutot
Forrest,"De La Ronde"
Christiane,Lambert
Clothilde,Beauchemin
Édith,Labossière
Sylvie,Noël
Stéphane,Dubois
Benjamin,Lanoie
Josephe,Saucier
Aya,Larocque
William,Robert
Élisabeth,Breton
Julienne,Dumont
Clarimunda,Brochu
Corette,Paquin
Oliver,Quinn
Gauthier,Loiselle
Victoire,Avare
Rabican,Gervais
René,Aucoin
Henri,Guilmette
Favor,Ricard
Marjolaine,Lafrenière
Musette,Parrot
Anaïs,LaGarde
Guillaume,Dubois
Jay,Chauvet
Marc,Panetier
Corette,Chartier
Patience,Lanteigne
Curtis,Gendron
Charmaine,Brisette
Eleanor,Miron
Dominic,Noël
Diane,Simon
Valérie,Beaudry
Hedvige,Veilleux
Maureen,Gingras
Fayette,Paré
Christien,Laframboise
Adélaïde,Chauvin
Vachel,Barrientos
Benjamin,Croquetaigne
Jolie,Bilodeau
Rive,Paré
Barry,Cressac
Raoul,Grandbois
Annot,Sirois
Ignace,René
Laure,Berthelette
Hamilton,Brisette
Nicolas,Quinn
Antoinette,Rodrigue
Alita,Flamand
Patrice,Sorel
Sylvie,Rousseau
Marcel,Saucier
Océane,Sauriol
Audric,Brodeur
Frédéric,Quirion
Pierpont,Sevier
Fantina,D'Avis
Fleur,D'Avis
France,Senneville
Marmion,Racicot
Sennet,Duhamel
Richard,Cartier
Gay,Grignon
Melisande,Devoe
Stéphanie,Fongemie
Henry,Breton
Claude,Pomerleau
Dixie,Lussier
Charmaine,Laframboise
Théophile,Allard
Marmion,Fortier
Odette,Neufville
Dominique,Bazinet
Thiery,Vadnais
Bellamy,Masson
Durandana,Laisné
Philippe,Favreau
Melusina,Lanctot
Didiane,Camus
Geneviève,Givry
Pierre,Fouquet
Donatien,Dionne
Zoé,Artois
Searlait,Tanguay
Angelette,Sansouci
Geoffrey,Givry
Arlette,Desrosiers
Davet,Duclos
Oliver,Bernier
Jesper,Lessard
Brigliador,Noël
Grégoire,Robitaille
Hedvige,Daviau
Emmeline,Paimboeuf
Isabelle,Plouffe
Corette,Bonnet
Pryor,Provencher
Calandre,Daigle
Patience,St-Jean
Bayard,Deblois
Agrican,Goddu
Laurene,Duhamel
Maurice,Rivard
Zacharie,Huot
Dixie,Vallée
Burnell,Tessier
Jessamine,Guernon
Telford,Sarrazin
Alexandrin,Souplet
Aiglentina,Paquette
Amélie,L'Heureux
Jacqueline,Chouinard
Prewitt,Leroy
Somer,Majory
Charline,Veilleux
Gaspar,Sciverit
Laverne,Sanschagrin
Arthur,Boulanger
Ormazd,Bolduc
Mercer,Loiseau
Jacqueline,Tremblay
Moore,"Du Trieux"
Normand,Vachon
Brice,Ruest
Jeoffroi,Rancourt
Gustave,Martin
Ruby,Grondin
Leverett,Gagné
Adélaïde,Bonneville
Sumner,CinqMars
Aurélie,Narcisse
Tilly,Paradis
Roxanne,Charpie
Fauna,Giroux
Yves,Richard
Curtis,Tisserand
Benjamin,Lacharité
Pierre,Fecteau
Tanguy,Turcotte
Nicolas,Rossignol
Christabel,Abril
Clarice,Quiron
Matthieu,Hervieux
Aubrey,Sciverit
Suzette,Ruais
Hortense,Trottier
Quincy,Jobin
Claudette,Bisaillon
Cinderella,Chevrette
Leal,Gauthier
Lundy,Dubois
Kerman,Patel
Rule,Tremblay
Michèle,Deschamps
Felicienne,Charest
Ogier,Lajeunesse
Ancelina,Caisse
William,Bolduc
Chappell,Bourque
Serge,Marcheterre
Joy,Leclair
Francis,Lavallée
Jesper,Lamothe
Gemma,Lussier
Élisabeth,Lemelin
Pomeroy,Marier
Normand,Lamontagne
Éric,Gauvin
Emmeline,Pirouet
Yolande,Douffet
Harbin,Poissonnier
Adrienne,Dastous
Albertine,Pinneau
Denise,Alexandre
Éric,Lazure
Marcel,Duffet
Sophie,Labrecque
Burnell,Carignan
Ernest,Paiement
Roslyn,Labrosse
Heloise,Cailot
Fabienne,Aubé
Barry,Migneault
Bernard,Guilmette
Magnolia,Verreau
Gill,Cadieux
Lundy,Cyr
Verney,Paquin
Ancelote,Édouard
Luc,Turcotte
Éric,Dupuy
Ancelina,Aubé
Durandana,Bonsaint
Francis,LeBatelier
Aubin,Quiron
Ormazd,Petit
Eustache,Dandonneau
Paien,Sacré
Senior,Lajeunesse
Matilda,Grandpré
Maryse,L'Heureux
Charline,LeBatelier
Ancelote,"De La Ronde"
Ranger,Lamothe
Donat,Paradis
Eliot,Chicoine
Luce,Laframboise
Arnou,Busson
Gaspar,Beaulé
Gilbert,Barrette
Thomas,Tachel
Moore,Roy
Carine,Boulé
Thomas,Faure
Villette,Paradis
Turner,Beauchesne
Vignette,Favreau
Ray,Vachon
Seymour,Deschamps
Suzette,Duplessis
Adorlee,Mothé
Verney,Parmentier
Gauthier,Provencher
Bayard,Desilets
Oliver,Desruisseaux
Rosemarie,Leblanc
Natalie,Lessard
Jules,Gauvin
Eugène,Laberge
Aiglentina,Mercure
Marc,Parizeau
Felicien,Couet
Édouard,Avare
Solaine,Labonté
Nathalie,Riel
Fortun,Michaud
Verney,Daviau
Jewel,Laprise
Quennel,Daigneault
Gérard,Duperré
Namo,Patry
Marshall,Giguère
Louise,Grandpré
Benjamin,Busque
Warrane,Langlais
Aleron,Cressac
Arlette,LaCaille
Curtis,Clavet
Hamilton,Latourelle
Honoré,Goudreau
Christophe,Duhamel
Eugenia,Lépicier
Xavierre,Bousquet
Joseph,Belisle
Marlon,Chrétien
Serge,Marleau
Scoville,Bussière
Gabriel,Artois
Patrick,Baron
Tanguy,LaGarde
Arnou,Gousse
Tearlach,Rossignol
Emmanuel,Gamache
Christabel,Chalifour
Émilie,Rouze
Rosemarie,Abril
Charlot,Mercier
Huon,Simon
Hugh,D'Avis
Matilda,Aubé
Neville,Lagueux
Sumner,Souplet
Vick,Deblois
Brice,Desrosiers
Anne,Abril
Thomas,Vaillancourt
Aubrey,Savard
Noël,Longpré
Dalmace,Chauvet
Curtis,Corbin
Mireille,Laramée
Madeleine,Latourelle
Fabrice,Meilleur
Searlas,Gendron
Germaine,Larocque
Fanette,Faubert
Byron,Berthelette
Claude,Beaulieu
Patricia,Duclos
Elita,Bellemare
Dominique,Cloutier
Quincy,Quirion
Rabican,Quessy
Russell,Clément
Leroy,Binet
Dexter,Charbonneau
Prewitt,Arpin
Allyriane,Lambert
Marc,Bonneville
Esmeraude,Chicoine
Guerin,Bonenfant
Warrane,Ayot
Estelle,Guimond
Charlotte,Étoile
Cammile,Guilmette
Pascal,Desruisseaux
Sophie,Leroux
Joy,Beaulac
Alphonse,Bazinet
Adélaïde,Beauchesne
Belda,Savoie
Arridano,Flamand
Melodie,Huppé
Melville,DuLin
Simone,Robert
Manville,Grandbois
Villette,Lapierre
Harbin,Lamontagne
Guerin,Dandonneau
Henriette,Vincent
Searlait,Petit
Arnaud,Leroy
Felicienne,Gingras
Thomas,Boulanger
Timothée,D'Aoust
Bertrand,Audet
Archaimbau,Courtemanche
Gabriel,Lebrun
Morgana,Blais
Maslin,Vernadeau
Aubine,"Du Trieux"
Talon,Pitre
Kerman,Raymond
Agnès,Doyon
Jewel,Lebel
Magnolia,Noël
Noël,Corbeil
Fauna,Bonami
Clémence,Larivière
Thibaut,Souplet
Aymon,Saucier
Pénélope,Charpie
Sylvie,Garcia
Dorene,Lavallée
Matthieu,Méthot
Victor,Boucher
Cendrillon,Moïse
Tearlach,Duval
Honoré,Gabriaux
Talon,Blondlot
Fanchon,Paquet
Florus,Dionne
Timothée,Bonenfant
Roxanne,Cartier
Vivienne,Ouellet
Yvon,Benjamin
Olivier,Roux
Clarice,Routhier
Édith,Raymond
Royden,Pelland
Aimé,Mercier
Blanche,Guibord
Joanna,Duffet
Fabrice,Douffet
Leroy,Goddu
Raoul,Petit
Amaury,Lepage
Josephe,Desjardins
Florismart,Charlebois
Roxanne,Longpré
Théophile,Dufour
Arnou,Blondlot
Bevis,Déziel
Ranger,Larocque
Serge,Marier
Troy,Margand
Charmaine,Duperré
Jesper,Bellemare
Stéphane,Lamarre
Auda,Plaisance
Erembourg,Thibault
Falerina,Beaujolie
Quennel,Trépanier
Xavier,Caisse
Marmion,Pelletier
Aubin,Aubin
Berangaria,Marchesseault
Tyson,Corbeil
Leal,Beaulé
Élise,Méthot
Evrard,Pelletier
Joséphine,Tollmache
Delit,Rouze
Isaac,Maheu
Philip,Routhier
Rule,Ruest
Jérôme,Riel
Henry,Bazin
Maryse,Séguin
Clémence,Morel
Romain,Lepage
Anne,Béland
Eulalie,Beaudoin
Beaufort,Querry
Gaspar,Thibodeau
Ila,Étoile
Yolande,Cotuand
Toussaint,Bellefeuille
Zdenek,Lépicier
Tabor,Doiron
Roger,Picard
Bruce,Chenard
Parfait,Ayot
Madeleine,Bérubé
Alexis,Mothé
Gaspar,Barrière
Comforte,Masson
Émilie,Lachance
Huon,Narcisse
Florence,Dubé
Sennet,René
Anaïs,Berie
Searlas,Chauvin
Louis,LaGrande
Harbin,Plante
Jérôme,Chouinard
Hugues,Thivierge
Delmare,Fluet
Nathalie,Lacombe
Charlotte,Miron
Albracca,Tessier
Julien,Dostie
Matthieu,Beaudry
Chantal,Blondlot
Orson,Poulin
Gérard,"Des Meaux"
Marsilius,Duclos
Verrill,Querry
William,Harquin
Éléonore,Pichette
Paige,Desforges
Charles,Boncoeur
Melodie,Leroux
Yvette,Truchon
Favor,Laisné
Tanguy,Querry
Faustin,Lacharité
Channing,Édouard
Olympia,Desjardins
Genevre,Blanchard
Philip,Quirion
Tilly,Boulé
Lirienne,Vadeboncoeur
Chandler,Carrière
Allyriane,Beaudoin
Travers,Paré
Harcourt,Chalifour
Jacques,Gilbert
Gallia,Fresne
Erembourg,Aubin
Fleur,Lajeunesse
Romain,Lazure
Cécile,Fongemie
Karel,Chauvin
Pomeroy,Lemelin
Julienne,Trépanier
Lorraine,Sacré
Tempeste,Quiron
Pierpont,Avare
France,Rochon
Patricia,Houde
Loring,Gagnon
Thérèse,Grandpré
Vachel,Collin
Luc,Turcotte
Peverell,Martin
Genevre,Flamand
Soren,Chassé
Pascaline,Roux
Porter,Ruais
Edmee,Bélair
Eulalie,Davignon
Émilie,Courtemanche
Robinette,Binet
Laurent,Collin
Fabien,Salois
Soren,Robert
Geoffrey,Lachance
Étienne,Ruais
Franck,Gervais
Eleanor,Veronneau
Élodie,Patel
Amitee,Hachée
Bernadette,Gagné
Romaine,Dennis
Malagigi,Trottier
Élisabeth,Turcotte
Bartlett,L'Heureux
Océane,Chenard
Clarice,Racicot
Aubrey,Thibault
Bruce,Duperré
André,Dupuis
Eleanor,Bilodeau
Stéphanie,Beaupré
Edmee,Hébert
Henri,Monrency
Honoré,Auclair
Vail,Guilmette
Denise,Lessard
Campbell,Garceau
Faustin,Morel
Travers,Boisvert
Calandre,Landry
Franck,Clavette
Somerville,Robitaille
Gallia,Gour
Josette,Ruel
Senior,Goddu
Hortense,Tessier
Methena,Paquet
Claire,Perreault
Alexandrie,Beaulé
Magnolia,Turcotte
Marine,Laliberté
Paulette,Gosselin
Alain,Galarneau
Yvon,Saurel
Angelette,Bordeleau
Guy,Crête
Andrée,Michel
Dorothée,Bériault
Vernon,Truchon
Georges,Fongemie
Auriville,Reault
Curtis,"Des Meaux"
Donat,Moreau
Prewitt,Panetier
Sylvie,Coupart
Orlene,Boucher
Juliette,Chrétien
Hortense,Narcisse
Eugenia,Talon
Fayette,Chaussée
Colette,Camus
Ila,L'Angelier
Leala,Bouchard
Audrey,Côté
René,Deschênes
Marguerite,Lapresse
Blanche,Lejeune
Alexandrie,Lachapelle
Henri,Belisle
Zara,Ratté
Patience,Lemelin
Denise,Saucier
Falerina,Desnoyer
Bellamy,Frappier
Millicent,Perillard
Claudette,Chesnay
Mariette,Caya
Clarice,Gilbert
Curtis,Bordeleau
Rosamonde,Loiseau
Hardouin,Langlais
Aurélie,L'Angelier
Pierrette,Lizotte
Lyle,Patel
Amber,Faucher
Aya,Mouet
Bartlett,Charbonneau
Bruno,Vadeboncoeur
Donat,Daviau
Ormazd,Guilmette
Alphonse,Bernard
Burrell,Daigle
Caresse,Boutot
Fifine,Chouinard
Laure,Lapresse
Roxanne,Deserres
Nicolas,Bonnet
Belisarda,"de Chateaub"
Royce,Desnoyers
Orson,Collin
Hortense,Chartré
Iven,Garceau
Antoinette,Sorel
Paulette,Bourgeau
Gill,Gilbert
Searlait,Lacasse
Aimée,Gregoire
Thérèse,CinqMars
Fleurette,Artois
Serge,Lebel
Gérard,Coupart
Flordelis,Deschamps
Odo,Deschamps
Henri,Clément
Catherine,Huard
Bruce,Leduc
Geoffrey,Arnoux
Toussaint,Sauvé
Franck,Plourde
Orva,Rocheleau
Burrell,Jobin
Fleurette,Berthelette
Philippe,Mouet
Pascal,Cloutier
Isabelle,Loiseau
Alice,Marceau
Corette,Vaillancour
Mavise,Charbonneau
Lorraine,Auclair
Clothilde,Durepos
Aceline,Caya
Marthe,Louis
Millard,Gamelin
Arthur,Duperré
Ninette,Masson
Édith,Busque
Delphine,Bienvenue
Pénélope,Bernard
Gaetane,Beauchesne
Camille,Berthelette
Seymour,Descoteaux
Belisarda,Guay
Angelette,Leblanc
Annette,Deslauriers
Norris,Paimboeuf
Cendrillon,Laderoute
Luce,Pouliotte
Laetitia,Chenard
Norris,Proulx
Marthe,Devoe
Varden,Allaire
Erembourg,Tardif
Olivie,Bordeaux
Yolande,Givry
Iva,Thivierge
Ambra,Clavette
Phillipa,Dupont
Cinderella,Chartier
Isabelle,Brodeur
Gilbert,Viens
Annette,Sevier
Fusberta,Huard
Merle,Sansouci
Talon,Margand
Corette,Saurel
Benjamin,Phaneuf
Brunella,Paquin
Martin,Abril
Richard,Gaudreau
Jules,Parmentier
Aya,Beaudry
Pierpont,Rocher
Jules,D'Aubigné
Antoinette,Despins
Minette,Brisebois
Vallis,Pinette
Belle,Paquette
Eglantine,Mathieu
Saville,Beaujolie
Royale,Ruest
Montague,Monjeau
Neville,Bourgouin
Jean,Beaudoin
Karel,Narcisse
Troy,Dubé
Turner,Michaud
Danielle,Sorel
Crescent,Jodoin
Merlin,Piedalue
Yves,Beauchamps
Madeleine,Chouinard
Bruce,Généreux
Robinette,Durepos
Ancelote,Simard
Burnell,Parenteau
Aiglentina,Clavet
Carolos,Bazinet
Bruno,Tétrault
Aloin,Bourgouin
Gilles,Guernon
Vail,Tollmache
Hardouin,Allard
Delit,Labossière
Estelle,Barrette
Lothair,Lafond
Alain,Durand
Cher,Généreux
Pomeroy,Gagnon
Maurelle,Caouette
Mason,Davignon
Daisi,Deslauriers
Aloin,Fontaine
Hugues,Audibert
Burkett,Martel
Monique,Blanc
Gaston,Desruisseaux
Mireille,Sauriol
Alain,Desaulniers
Ila,Beausoleil
Nicole,Bérubé
Flordelis,Lauzier
Vachel,Gousse
Denise,Croteau
Burrell,Henrichon
Jeanette,Guilmette
Senapus,Hébert
Holly,Marceau
Céline,Casgrain
Geneviève,Ricard
Durandana,René
Gill,Lamoureux
Aymon,Angélil
Gabrielle,Lacharité
Leroy,Dionne
Charles,Grandbois
Platt,Laboissonnière
Dominic,Lachance
Troy,Côté
Hugues,Beaujolie
Jules,Patry
Xavierre,Lespérance
Louise,Tremblay
Anastasie,Dufresne
Constance,Langlois
Malagigi,"de Chateaub"
Bernadette,Favreau
Ambra,Beaupré
Percy,Baril
Alita,Begin
Pryor,Royer
Magnolia,Chnadonnet
Algernon,Busson
Azura,Lacombe
Donatien,Courcelle
Didier,Trépanier
Turner,Lépicier
Georges,Francoeur
Latimer,Labonté
Amabella,Boisvert
Leroy,Quenneville
Éléonore,Duranseau
Nicolas,Laliberté
Fealty,Bouchard
Nicolas,Bonneville
Verrill,Marceau
Julie,Bourgeois
Oriel,Ratté
Gabrielle,Poirier
Tyson,Thériault
Merci,Croquetaigne
Claude,Baril
Yves,Pinneau
Eulalie,Therrien
Gill,Faure
Christelle,Desrosiers
Mallory,Méthot
Forrest,Aupry
Lotye,Lajeunesse
Yvon,Landry
Agate,Plante
Franck,Devost
Oliver,Quinn
Pensee,Grignon
Aloin,Mercure
Corette,Étoile
Gemma,Berger
Dorene,Gregoire
Paulette,Michaud
Océane,Pichette
Jeanette,Chatigny
Hugues,Desnoyers
Fiacre,DuLin
Pascal,Collin
Margaux,"Du Trieux"
Julie,Duhamel
Mirabelle,Dandonneau
Peppin,Echeverri
Leone,Denis
Agramant,Thibault
Luc,Loiselle
Élisabeth,Lajoie
Alfred,Duffet
Patience,Bonsaint
Arnou,Veilleux
Garland,Plaisance
Falerina,Guimond
Rosemarie,Bler
Halette,Beausoleil
Dorothée,Lazure
Eglantine,Belisle
